"","DateTime","PR.CBYP..BHZ.M"
"1263",2010-01-12 21:21:02,-50904.45
"1264",2010-01-12 21:21:03,-50366.5
"1265",2010-01-12 21:21:04,-50840.55
"1266",2010-01-12 21:21:05,-50749.75
"1267",2010-01-12 21:21:06,-51021.05
"1268",2010-01-12 21:21:07,-51551.3
"1269",2010-01-12 21:21:08,-50400.4
"1270",2010-01-12 21:21:09,-50263.45
"1271",2010-01-12 21:21:10,-50737.45
"1272",2010-01-12 21:21:11,-51368.3
"1273",2010-01-12 21:21:12,-50827.3
"1274",2010-01-12 21:21:13,-50641.85
"1275",2010-01-12 21:21:14,-50694.95
"1276",2010-01-12 21:21:15,-50994.65
"1277",2010-01-12 21:21:16,-50748.3
"1278",2010-01-12 21:21:17,-50672.25
"1279",2010-01-12 21:21:18,-51020.9
"1280",2010-01-12 21:21:19,-50940.5
"1281",2010-01-12 21:21:20,-50513.9
"1282",2010-01-12 21:21:21,-50716.35
"1283",2010-01-12 21:21:22,-50901.8
"1284",2010-01-12 21:21:23,-51299.55
"1285",2010-01-12 21:21:24,-50758.45
"1286",2010-01-12 21:21:25,-50196.55
"1287",2010-01-12 21:21:26,-50975.3
"1288",2010-01-12 21:21:27,-51531.6
"1289",2010-01-12 21:21:28,-50431.35
"1290",2010-01-12 21:21:29,-50531.05
"1291",2010-01-12 21:21:30,-50837.05
"1292",2010-01-12 21:21:31,-50633.65
"1293",2010-01-12 21:21:32,-51113.95
"1294",2010-01-12 21:21:33,-51217.6
"1295",2010-01-12 21:21:34,-50396.6
"1296",2010-01-12 21:21:35,-50417.3
"1297",2010-01-12 21:21:36,-51245.95
"1298",2010-01-12 21:21:37,-51248
"1299",2010-01-12 21:21:38,-50062.25
"1300",2010-01-12 21:21:39,-50617.4
"1301",2010-01-12 21:21:40,-51751.9
"1302",2010-01-12 21:21:41,-50877.75
"1303",2010-01-12 21:21:42,-50201.6
"1304",2010-01-12 21:21:43,-50715.2
"1305",2010-01-12 21:21:44,-51097.45
"1306",2010-01-12 21:21:45,-50920.8
"1307",2010-01-12 21:21:46,-50505.9
"1308",2010-01-12 21:21:47,-50723.65
"1309",2010-01-12 21:21:48,-50973.75
"1310",2010-01-12 21:21:49,-51256.05
"1311",2010-01-12 21:21:50,-50493.7
"1312",2010-01-12 21:21:51,-50343.55
"1313",2010-01-12 21:21:52,-51022.85
"1314",2010-01-12 21:21:53,-51412.2
"1315",2010-01-12 21:21:54,-50724.5
"1316",2010-01-12 21:21:55,-50090.35
"1317",2010-01-12 21:21:56,-50944.35
"1318",2010-01-12 21:21:57,-51361
"1319",2010-01-12 21:21:58,-50827.15
"1320",2010-01-12 21:21:59,-50346.85
"1321",2010-01-12 21:22:00,-50947.9
"1322",2010-01-12 21:22:01,-51257.35
"1323",2010-01-12 21:22:02,-50414.55
"1324",2010-01-12 21:22:03,-50500.25
"1325",2010-01-12 21:22:04,-50980.2
"1326",2010-01-12 21:22:05,-51328.55
"1327",2010-01-12 21:22:06,-50763.45
"1328",2010-01-12 21:22:07,-50154.45
"1329",2010-01-12 21:22:08,-51012.55
"1330",2010-01-12 21:22:09,-51055.8
"1331",2010-01-12 21:22:10,-50687.45
"1332",2010-01-12 21:22:11,-50937.65
"1333",2010-01-12 21:22:12,-51097.25
"1334",2010-01-12 21:22:13,-50624.65
"1335",2010-01-12 21:22:14,-50373.5
"1336",2010-01-12 21:22:15,-51222.45
"1337",2010-01-12 21:22:16,-51074.65
"1338",2010-01-12 21:22:17,-50403.9
"1339",2010-01-12 21:22:18,-50818
"1340",2010-01-12 21:22:19,-50734.05
"1341",2010-01-12 21:22:20,-50918.5
"1342",2010-01-12 21:22:21,-51020.05
"1343",2010-01-12 21:22:22,-50490.5
"1344",2010-01-12 21:22:23,-50802.55
"1345",2010-01-12 21:22:24,-51265.5
"1346",2010-01-12 21:22:25,-50678
"1347",2010-01-12 21:22:26,-50358.85
"1348",2010-01-12 21:22:27,-50968.25
"1349",2010-01-12 21:22:28,-51186.05
"1350",2010-01-12 21:22:29,-50824.1
"1351",2010-01-12 21:22:30,-50566.45
"1352",2010-01-12 21:22:31,-50873.65
"1353",2010-01-12 21:22:32,-50936.05
"1354",2010-01-12 21:22:33,-50813.15
"1355",2010-01-12 21:22:34,-50607.75
"1356",2010-01-12 21:22:35,-50733.2
"1357",2010-01-12 21:22:36,-50949.15
"1358",2010-01-12 21:22:37,-51118.9
"1359",2010-01-12 21:22:38,-50638.55
"1360",2010-01-12 21:22:39,-50444
"1361",2010-01-12 21:22:40,-50878.3
"1362",2010-01-12 21:22:41,-50855.8
"1363",2010-01-12 21:22:42,-51105
"1364",2010-01-12 21:22:43,-50917.05
"1365",2010-01-12 21:22:44,-50392.6
"1366",2010-01-12 21:22:45,-50824.2
"1367",2010-01-12 21:22:46,-51221.1
"1368",2010-01-12 21:22:47,-50897.4
"1369",2010-01-12 21:22:48,-50485.45
"1370",2010-01-12 21:22:49,-50544.35
"1371",2010-01-12 21:22:50,-51033.6
"1372",2010-01-12 21:22:51,-51324.55
"1373",2010-01-12 21:22:52,-50399.9
"1374",2010-01-12 21:22:53,-50490.5
"1375",2010-01-12 21:22:54,-50995.3
"1376",2010-01-12 21:22:55,-51001.15
"1377",2010-01-12 21:22:56,-50958.05
"1378",2010-01-12 21:22:57,-50751.65
"1379",2010-01-12 21:22:58,-50637.6
"1380",2010-01-12 21:22:59,-50656.15
"1381",2010-01-12 21:23:00,-50883.7
"1382",2010-01-12 21:23:01,-51272.4
"1383",2010-01-12 21:23:02,-50861.35
"1384",2010-01-12 21:23:03,-50271.7
"1385",2010-01-12 21:23:04,-50757.8
"1386",2010-01-12 21:23:05,-51294.85
"1387",2010-01-12 21:23:06,-50853.9
"1388",2010-01-12 21:23:07,-50340.95
"1389",2010-01-12 21:23:08,-50850.1
"1390",2010-01-12 21:23:09,-50982.3
"1391",2010-01-12 21:23:10,-50841.6
"1392",2010-01-12 21:23:11,-50872.2
"1393",2010-01-12 21:23:12,-50721.95
"1394",2010-01-12 21:23:13,-50600
"1395",2010-01-12 21:23:14,-50973.3
"1396",2010-01-12 21:23:15,-51151.05
"1397",2010-01-12 21:23:16,-50642.4
"1398",2010-01-12 21:23:17,-50506.8
"1399",2010-01-12 21:23:18,-50681.75
"1400",2010-01-12 21:23:19,-51163.85
"1401",2010-01-12 21:23:20,-51341.9
"1402",2010-01-12 21:23:21,-50619.75
"1403",2010-01-12 21:23:22,-50256
"1404",2010-01-12 21:23:23,-50923.6
"1405",2010-01-12 21:23:24,-50816.15
"1406",2010-01-12 21:23:25,-50875.05
"1407",2010-01-12 21:23:26,-50793.55
"1408",2010-01-12 21:23:27,-50939.65
"1409",2010-01-12 21:23:28,-50947.25
"1410",2010-01-12 21:23:29,-50541.6
"1411",2010-01-12 21:23:30,-50758.2
"1412",2010-01-12 21:23:31,-51041.1
"1413",2010-01-12 21:23:32,-50847.55
"1414",2010-01-12 21:23:33,-50622.5
"1415",2010-01-12 21:23:34,-50655.35
"1416",2010-01-12 21:23:35,-51257.25
"1417",2010-01-12 21:23:36,-50716.35
"1418",2010-01-12 21:23:37,-50702.3
"1419",2010-01-12 21:23:38,-50849.8
"1420",2010-01-12 21:23:39,-50868.45
"1421",2010-01-12 21:23:40,-50598.8
"1422",2010-01-12 21:23:41,-50826.3
"1423",2010-01-12 21:23:42,-50973.75
"1424",2010-01-12 21:23:43,-50851.35
"1425",2010-01-12 21:23:44,-50873.05
"1426",2010-01-12 21:23:45,-50705.3
"1427",2010-01-12 21:23:46,-50894
"1428",2010-01-12 21:23:47,-50522.7
"1429",2010-01-12 21:23:48,-50759.85
"1430",2010-01-12 21:23:49,-50932.2
"1431",2010-01-12 21:23:50,-51100.2
"1432",2010-01-12 21:23:51,-50922.5
"1433",2010-01-12 21:23:52,-50375.2
"1434",2010-01-12 21:23:53,-50823.3
"1435",2010-01-12 21:23:54,-51075.2
"1436",2010-01-12 21:23:55,-50878.1
"1437",2010-01-12 21:23:56,-50649.55
"1438",2010-01-12 21:23:57,-50851.95
"1439",2010-01-12 21:23:58,-51104.8
"1440",2010-01-12 21:23:59,-50547.55
"1441",2010-01-12 21:24:00,-50397.7
"1442",2010-01-12 21:24:01,-51225.3
"1443",2010-01-12 21:24:02,-50901.2
"1444",2010-01-12 21:24:03,-50557.75
"1445",2010-01-12 21:24:04,-50762.2
"1446",2010-01-12 21:24:05,-51153.65
"1447",2010-01-12 21:24:06,-50440.8
"1448",2010-01-12 21:24:07,-50952.5
"1449",2010-01-12 21:24:08,-50990.2
"1450",2010-01-12 21:24:09,-50423.7
"1451",2010-01-12 21:24:10,-51175.35
"1452",2010-01-12 21:24:11,-50929.7
"1453",2010-01-12 21:24:12,-50584.5
"1454",2010-01-12 21:24:13,-51149.05
"1455",2010-01-12 21:24:14,-50552.4
"1456",2010-01-12 21:24:15,-50197.35
"1457",2010-01-12 21:24:16,-51168.35
"1458",2010-01-12 21:24:17,-51256.05
"1459",2010-01-12 21:24:18,-50809.55
"1460",2010-01-12 21:24:19,-50488.15
"1461",2010-01-12 21:24:20,-50626.75
"1462",2010-01-12 21:24:21,-50907.35
"1463",2010-01-12 21:24:22,-51118.1
"1464",2010-01-12 21:24:23,-50902.1
"1465",2010-01-12 21:24:24,-50473.8
"1466",2010-01-12 21:24:25,-50806.15
"1467",2010-01-12 21:24:26,-50818.6
"1468",2010-01-12 21:24:27,-51077.45
"1469",2010-01-12 21:24:28,-50876.35
"1470",2010-01-12 21:24:29,-50835.45
"1471",2010-01-12 21:24:30,-50503.35
"1472",2010-01-12 21:24:31,-50460.7
"1473",2010-01-12 21:24:32,-51627.6
"1474",2010-01-12 21:24:33,-50948.55
"1475",2010-01-12 21:24:34,-50062.6
"1476",2010-01-12 21:24:35,-50570.5
"1477",2010-01-12 21:24:36,-51516.05
"1478",2010-01-12 21:24:37,-51025.25
"1479",2010-01-12 21:24:38,-50595.7
"1480",2010-01-12 21:24:39,-50428.6
"1481",2010-01-12 21:24:40,-50606.6
"1482",2010-01-12 21:24:41,-51016.35
"1483",2010-01-12 21:24:42,-51302.15
"1484",2010-01-12 21:24:43,-50904.7
"1485",2010-01-12 21:24:44,-50302.3
"1486",2010-01-12 21:24:45,-51078.1
"1487",2010-01-12 21:24:46,-50712.7
"1488",2010-01-12 21:24:47,-50769.35
"1489",2010-01-12 21:24:48,-50447.3
"1490",2010-01-12 21:24:49,-50945
"1491",2010-01-12 21:24:50,-51304.05
"1492",2010-01-12 21:24:51,-50875.7
"1493",2010-01-12 21:24:52,-50363.85
"1494",2010-01-12 21:24:53,-50576.3
"1495",2010-01-12 21:24:54,-50935.35
"1496",2010-01-12 21:24:55,-51251.5
"1497",2010-01-12 21:24:56,-50782.85
"1498",2010-01-12 21:24:57,-50622.3
"1499",2010-01-12 21:24:58,-50684.1
"1500",2010-01-12 21:24:59,-51259.8
"1501",2010-01-12 21:25:00,-50540.05
"1502",2010-01-12 21:25:01,-50489.7
"1503",2010-01-12 21:25:02,-50863.7
"1504",2010-01-12 21:25:03,-51278.3
"1505",2010-01-12 21:25:04,-50964.25
"1506",2010-01-12 21:25:05,-50546.75
"1507",2010-01-12 21:25:06,-50518.5
"1508",2010-01-12 21:25:07,-50987.85
"1509",2010-01-12 21:25:08,-51143.8
"1510",2010-01-12 21:25:09,-50468.1
"1511",2010-01-12 21:25:10,-50576.6
"1512",2010-01-12 21:25:11,-51274.05
"1513",2010-01-12 21:25:12,-51044.1
"1514",2010-01-12 21:25:13,-50206.65
"1515",2010-01-12 21:25:14,-50738.05
"1516",2010-01-12 21:25:15,-51279.15
"1517",2010-01-12 21:25:16,-50721.65
"1518",2010-01-12 21:25:17,-50665.5
"1519",2010-01-12 21:25:18,-51100.9
"1520",2010-01-12 21:25:19,-50842.55
"1521",2010-01-12 21:25:20,-50509.6
"1522",2010-01-12 21:25:21,-50814.45
"1523",2010-01-12 21:25:22,-50554.45
"1524",2010-01-12 21:25:23,-51179.5
"1525",2010-01-12 21:25:24,-51007.15
"1526",2010-01-12 21:25:25,-50287.5
"1527",2010-01-12 21:25:26,-50745.8
"1528",2010-01-12 21:25:27,-51429.45
"1529",2010-01-12 21:25:28,-50668.7
"1530",2010-01-12 21:25:29,-50357.1
"1531",2010-01-12 21:25:30,-50869.25
"1532",2010-01-12 21:25:31,-51248.55
"1533",2010-01-12 21:25:32,-50783.15
"1534",2010-01-12 21:25:33,-50502.3
"1535",2010-01-12 21:25:34,-50934.6
"1536",2010-01-12 21:25:35,-51300.55
"1537",2010-01-12 21:25:36,-50360.5
"1538",2010-01-12 21:25:37,-50413.25
"1539",2010-01-12 21:25:38,-51233.25
"1540",2010-01-12 21:25:39,-50855
"1541",2010-01-12 21:25:40,-50724.95
"1542",2010-01-12 21:25:41,-50748.35
"1543",2010-01-12 21:25:42,-51235.25
"1544",2010-01-12 21:25:43,-50728.75
"1545",2010-01-12 21:25:44,-50280.45
"1546",2010-01-12 21:25:45,-50771.45
"1547",2010-01-12 21:25:46,-50995.45
"1548",2010-01-12 21:25:47,-51267.85
"1549",2010-01-12 21:25:48,-50679.05
"1550",2010-01-12 21:25:49,-50720.7
"1551",2010-01-12 21:25:50,-50575.1
"1552",2010-01-12 21:25:51,-51204.65
"1553",2010-01-12 21:25:52,-50690.95
"1554",2010-01-12 21:25:53,-50710.45
"1555",2010-01-12 21:25:54,-50687.35
"1556",2010-01-12 21:25:55,-50653.6
"1557",2010-01-12 21:25:56,-51341.5
"1558",2010-01-12 21:25:57,-50948.25
"1559",2010-01-12 21:25:58,-50043.5
"1560",2010-01-12 21:25:59,-50987.4
"1561",2010-01-12 21:26:00,-51159.55
"1562",2010-01-12 21:26:01,-50855.6
"1563",2010-01-12 21:26:02,-50404.65
"1564",2010-01-12 21:26:03,-51147.3
"1565",2010-01-12 21:26:04,-50843.6
"1566",2010-01-12 21:26:05,-50921.85
"1567",2010-01-12 21:26:06,-50679.3
"1568",2010-01-12 21:26:07,-50534.2
"1569",2010-01-12 21:26:08,-50665.9
"1570",2010-01-12 21:26:09,-51219.65
"1571",2010-01-12 21:26:10,-50950.9
"1572",2010-01-12 21:26:11,-51010
"1573",2010-01-12 21:26:12,-50307.35
"1574",2010-01-12 21:26:13,-50454.7
"1575",2010-01-12 21:26:14,-51061.2
"1576",2010-01-12 21:26:15,-51232.4
"1577",2010-01-12 21:26:16,-50676.15
"1578",2010-01-12 21:26:17,-50569.45
"1579",2010-01-12 21:26:18,-50674.25
"1580",2010-01-12 21:26:19,-51217.15
"1581",2010-01-12 21:26:20,-50830.15
"1582",2010-01-12 21:26:21,-50224.75
"1583",2010-01-12 21:26:22,-51037.65
"1584",2010-01-12 21:26:23,-51260.3
"1585",2010-01-12 21:26:24,-50565.4
"1586",2010-01-12 21:26:25,-50771.4
"1587",2010-01-12 21:26:26,-50701.45
"1588",2010-01-12 21:26:27,-51142.75
"1589",2010-01-12 21:26:28,-50647.1
"1590",2010-01-12 21:26:29,-50619
"1591",2010-01-12 21:26:30,-50960.75
"1592",2010-01-12 21:26:31,-51153.25
"1593",2010-01-12 21:26:32,-50598.7
"1594",2010-01-12 21:26:33,-50347.8
"1595",2010-01-12 21:26:34,-51029.3
"1596",2010-01-12 21:26:35,-51197.05
"1597",2010-01-12 21:26:36,-50891.8
"1598",2010-01-12 21:26:37,-50737.6
"1599",2010-01-12 21:26:38,-50417.7
"1600",2010-01-12 21:26:39,-51012.85
"1601",2010-01-12 21:26:40,-51007.45
"1602",2010-01-12 21:26:41,-50392.5
"1603",2010-01-12 21:26:42,-50755.05
"1604",2010-01-12 21:26:43,-50922.6
"1605",2010-01-12 21:26:44,-50917.1
"1606",2010-01-12 21:26:45,-51126.65
"1607",2010-01-12 21:26:46,-50734.45
"1608",2010-01-12 21:26:47,-50728.2
"1609",2010-01-12 21:26:48,-50290.7
"1610",2010-01-12 21:26:49,-50962.75
"1611",2010-01-12 21:26:50,-51355.7
"1612",2010-01-12 21:26:51,-50707.65
"1613",2010-01-12 21:26:52,-50404.25
"1614",2010-01-12 21:26:53,-51066.35
"1615",2010-01-12 21:26:54,-51065.1
"1616",2010-01-12 21:26:55,-50468.75
"1617",2010-01-12 21:26:56,-50421.4
"1618",2010-01-12 21:26:57,-51114.9
"1619",2010-01-12 21:26:58,-51099.65
"1620",2010-01-12 21:26:59,-50581.6
"1621",2010-01-12 21:27:00,-50794.45
"1622",2010-01-12 21:27:01,-50959.35
"1623",2010-01-12 21:27:02,-50734.9
"1624",2010-01-12 21:27:03,-50808.25
"1625",2010-01-12 21:27:04,-50418.9
"1626",2010-01-12 21:27:05,-51278.6
"1627",2010-01-12 21:27:06,-51473.65
"1628",2010-01-12 21:27:07,-50210.1
"1629",2010-01-12 21:27:08,-50392.4
"1630",2010-01-12 21:27:09,-50933.55
"1631",2010-01-12 21:27:10,-51307.35
"1632",2010-01-12 21:27:11,-50598.45
"1633",2010-01-12 21:27:12,-50609.45
"1634",2010-01-12 21:27:13,-50793
"1635",2010-01-12 21:27:14,-50970.9
"1636",2010-01-12 21:27:15,-50908.2
"1637",2010-01-12 21:27:16,-50527.35
"1638",2010-01-12 21:27:17,-50907.3
"1639",2010-01-12 21:27:18,-51181.55
"1640",2010-01-12 21:27:19,-50667.55
"1641",2010-01-12 21:27:20,-50120.75
"1642",2010-01-12 21:27:21,-51178.45
"1643",2010-01-12 21:27:22,-51457.55
"1644",2010-01-12 21:27:23,-50653.45
"1645",2010-01-12 21:27:24,-50106.45
"1646",2010-01-12 21:27:25,-50933.1
"1647",2010-01-12 21:27:26,-51192.7
"1648",2010-01-12 21:27:27,-50992.6
"1649",2010-01-12 21:27:28,-50331.55
"1650",2010-01-12 21:27:29,-50910.35
"1651",2010-01-12 21:27:30,-50994.1
"1652",2010-01-12 21:27:31,-50454.6
"1653",2010-01-12 21:27:32,-50978.4
"1654",2010-01-12 21:27:33,-51428.7
"1655",2010-01-12 21:27:34,-50248.25
"1656",2010-01-12 21:27:35,-50470.4
"1657",2010-01-12 21:27:36,-51127.2
"1658",2010-01-12 21:27:37,-50783.9
"1659",2010-01-12 21:27:38,-50947.25
"1660",2010-01-12 21:27:39,-51035.75
"1661",2010-01-12 21:27:40,-50848.85
"1662",2010-01-12 21:27:41,-50128.95
"1663",2010-01-12 21:27:42,-50914.05
"1664",2010-01-12 21:27:43,-51175.55
"1665",2010-01-12 21:27:44,-50632.9
"1666",2010-01-12 21:27:45,-50733.3
"1667",2010-01-12 21:27:46,-50916.35
"1668",2010-01-12 21:27:47,-50778.35
"1669",2010-01-12 21:27:48,-50468.3
"1670",2010-01-12 21:27:49,-50954.5
"1671",2010-01-12 21:27:50,-51252.75
"1672",2010-01-12 21:27:51,-51210
"1673",2010-01-12 21:27:52,-50062.4
"1674",2010-01-12 21:27:53,-50746.3
"1675",2010-01-12 21:27:54,-51264.15
"1676",2010-01-12 21:27:55,-50665.9
"1677",2010-01-12 21:27:56,-50474.75
"1678",2010-01-12 21:27:57,-50994.95
"1679",2010-01-12 21:27:58,-51074.85
"1680",2010-01-12 21:27:59,-51026.95
"1681",2010-01-12 21:28:00,-50257.8
"1682",2010-01-12 21:28:01,-50478.7
"1683",2010-01-12 21:28:02,-51363.3
"1684",2010-01-12 21:28:03,-51174.55
"1685",2010-01-12 21:28:04,-50351.3
"1686",2010-01-12 21:28:05,-50339.9
"1687",2010-01-12 21:28:06,-51141.4
"1688",2010-01-12 21:28:07,-51370.3
"1689",2010-01-12 21:28:08,-50897.85
"1690",2010-01-12 21:28:09,-50248.6
"1691",2010-01-12 21:28:10,-50600.9
"1692",2010-01-12 21:28:11,-50986.5
"1693",2010-01-12 21:28:12,-51052.6
"1694",2010-01-12 21:28:13,-50809.2
"1695",2010-01-12 21:28:14,-50750.5
"1696",2010-01-12 21:28:15,-50602.55
"1697",2010-01-12 21:28:16,-50877
"1698",2010-01-12 21:28:17,-50853.85
"1699",2010-01-12 21:28:18,-50978.65
"1700",2010-01-12 21:28:19,-50472.6
"1701",2010-01-12 21:28:20,-50707.55
"1702",2010-01-12 21:28:21,-51230.05
"1703",2010-01-12 21:28:22,-50725.5
"1704",2010-01-12 21:28:23,-50563.7
"1705",2010-01-12 21:28:24,-51019.5
"1706",2010-01-12 21:28:25,-51199.75
"1707",2010-01-12 21:28:26,-50608.6
"1708",2010-01-12 21:28:27,-50509.05
"1709",2010-01-12 21:28:28,-50790.35
"1710",2010-01-12 21:28:29,-51056.15
"1711",2010-01-12 21:28:30,-50880.35
"1712",2010-01-12 21:28:31,-50610.4
"1713",2010-01-12 21:28:32,-50525.9
"1714",2010-01-12 21:28:33,-51019.55
"1715",2010-01-12 21:28:34,-51096.45
"1716",2010-01-12 21:28:35,-50489.15
"1717",2010-01-12 21:28:36,-50756.05
"1718",2010-01-12 21:28:37,-50766.15
"1719",2010-01-12 21:28:38,-50879.85
"1720",2010-01-12 21:28:39,-51051.1
"1721",2010-01-12 21:28:40,-51229.7
"1722",2010-01-12 21:28:41,-50325.5
"1723",2010-01-12 21:28:42,-50247
"1724",2010-01-12 21:28:43,-51383
"1725",2010-01-12 21:28:44,-51165.65
"1726",2010-01-12 21:28:45,-50205
"1727",2010-01-12 21:28:46,-50653.95
"1728",2010-01-12 21:28:47,-51426
"1729",2010-01-12 21:28:48,-50841.5
"1730",2010-01-12 21:28:49,-50405.9
"1731",2010-01-12 21:28:50,-50779.9
"1732",2010-01-12 21:28:51,-50895.95
"1733",2010-01-12 21:28:52,-51003.05
"1734",2010-01-12 21:28:53,-50844.5
"1735",2010-01-12 21:28:54,-50566.65
"1736",2010-01-12 21:28:55,-50632.55
"1737",2010-01-12 21:28:56,-51116.35
"1738",2010-01-12 21:28:57,-50936.7
"1739",2010-01-12 21:28:58,-50970.4
"1740",2010-01-12 21:28:59,-50496.2
"1741",2010-01-12 21:29:00,-50381.75
"1742",2010-01-12 21:29:01,-51081.4
"1743",2010-01-12 21:29:02,-51365.55
"1744",2010-01-12 21:29:03,-50619.4
"1745",2010-01-12 21:29:04,-50174.3
"1746",2010-01-12 21:29:05,-50971.3
"1747",2010-01-12 21:29:06,-51058.6
"1748",2010-01-12 21:29:07,-50949.15
"1749",2010-01-12 21:29:08,-50604.8
"1750",2010-01-12 21:29:09,-50675.9
"1751",2010-01-12 21:29:10,-50834.35
"1752",2010-01-12 21:29:11,-51280.1
"1753",2010-01-12 21:29:12,-50774.85
"1754",2010-01-12 21:29:13,-50450.35
"1755",2010-01-12 21:29:14,-50889.3
"1756",2010-01-12 21:29:15,-50928.35
"1757",2010-01-12 21:29:16,-50736.2
"1758",2010-01-12 21:29:17,-50769.9
"1759",2010-01-12 21:29:18,-50900.15
"1760",2010-01-12 21:29:19,-50687.45
"1761",2010-01-12 21:29:20,-50906.1
"1762",2010-01-12 21:29:21,-50823.45
"1763",2010-01-12 21:29:22,-50418.3
"1764",2010-01-12 21:29:23,-50928.7
"1765",2010-01-12 21:29:24,-51279.7
"1766",2010-01-12 21:29:25,-50586.7
"1767",2010-01-12 21:29:26,-50744.45
"1768",2010-01-12 21:29:27,-50589.75
"1769",2010-01-12 21:29:28,-51203.9
"1770",2010-01-12 21:29:29,-50987.9
"1771",2010-01-12 21:29:30,-50510.15
"1772",2010-01-12 21:29:31,-50724.35
"1773",2010-01-12 21:29:32,-50855.05
"1774",2010-01-12 21:29:33,-50799.6
"1775",2010-01-12 21:29:34,-50542.65
"1776",2010-01-12 21:29:35,-51039.7
"1777",2010-01-12 21:29:36,-51334.35
"1778",2010-01-12 21:29:37,-50614.75
"1779",2010-01-12 21:29:38,-50375.1
"1780",2010-01-12 21:29:39,-50823.95
"1781",2010-01-12 21:29:40,-51040.2
"1782",2010-01-12 21:29:41,-50431.85
"1783",2010-01-12 21:29:42,-50913.55
"1784",2010-01-12 21:29:43,-51201.7
"1785",2010-01-12 21:29:44,-50873
"1786",2010-01-12 21:29:45,-50462.95
"1787",2010-01-12 21:29:46,-50797.15
"1788",2010-01-12 21:29:47,-50675.8
"1789",2010-01-12 21:29:48,-51119.3
"1790",2010-01-12 21:29:49,-50717.3
"1791",2010-01-12 21:29:50,-50704.5
"1792",2010-01-12 21:29:51,-50918.45
"1793",2010-01-12 21:29:52,-50727.25
"1794",2010-01-12 21:29:53,-50677.55
"1795",2010-01-12 21:29:54,-51213.45
"1796",2010-01-12 21:29:55,-50674.45
"1797",2010-01-12 21:29:56,-50591.1
"1798",2010-01-12 21:29:57,-50907.85
"1799",2010-01-12 21:29:58,-51124.05
"1800",2010-01-12 21:29:59,-50565.3
"1801",2010-01-12 21:30:00,-50391.95
"1802",2010-01-12 21:30:01,-51459.9
"1803",2010-01-12 21:30:02,-51032.5
"1804",2010-01-12 21:30:03,-50051.75
"1805",2010-01-12 21:30:04,-50839.65
"1806",2010-01-12 21:30:05,-50992
"1807",2010-01-12 21:30:06,-50801.2
"1808",2010-01-12 21:30:07,-51122.7
"1809",2010-01-12 21:30:08,-50643.1
"1810",2010-01-12 21:30:09,-50429.45
"1811",2010-01-12 21:30:10,-51157.9
"1812",2010-01-12 21:30:11,-51190.35
"1813",2010-01-12 21:30:12,-50516
"1814",2010-01-12 21:30:13,-50203.8
"1815",2010-01-12 21:30:14,-51090.55
"1816",2010-01-12 21:30:15,-51138
"1817",2010-01-12 21:30:16,-51151.6
"1818",2010-01-12 21:30:17,-50432.9
"1819",2010-01-12 21:30:18,-50503.75
"1820",2010-01-12 21:30:19,-51087.55
"1821",2010-01-12 21:30:20,-50848.05
"1822",2010-01-12 21:30:21,-50667.55
"1823",2010-01-12 21:30:22,-50758.05
"1824",2010-01-12 21:30:23,-50660.65
"1825",2010-01-12 21:30:24,-51206.75
"1826",2010-01-12 21:30:25,-51017.3
"1827",2010-01-12 21:30:26,-50338.25
"1828",2010-01-12 21:30:27,-50600.25
"1829",2010-01-12 21:30:28,-51007.1
"1830",2010-01-12 21:30:29,-51056.15
"1831",2010-01-12 21:30:30,-50812.3
"1832",2010-01-12 21:30:31,-50449.75
"1833",2010-01-12 21:30:32,-50948.95
"1834",2010-01-12 21:30:33,-51041.8
"1835",2010-01-12 21:30:34,-50938.8
"1836",2010-01-12 21:30:35,-50491.35
"1837",2010-01-12 21:30:36,-50554.85
"1838",2010-01-12 21:30:37,-50925.85
"1839",2010-01-12 21:30:38,-50945.4
"1840",2010-01-12 21:30:39,-50831.9
"1841",2010-01-12 21:30:40,-50670.25
"1842",2010-01-12 21:30:41,-51224.15
"1843",2010-01-12 21:30:42,-50638.1
"1844",2010-01-12 21:30:43,-50388.95
"1845",2010-01-12 21:30:44,-50731.3
"1846",2010-01-12 21:30:45,-51659.85
"1847",2010-01-12 21:30:46,-50625.75
"1848",2010-01-12 21:30:47,-50760.3
"1849",2010-01-12 21:30:48,-50584.7
"1850",2010-01-12 21:30:49,-50872.65
"1851",2010-01-12 21:30:50,-50711.5
"1852",2010-01-12 21:30:51,-50889.25
"1853",2010-01-12 21:30:52,-50830.2
"1854",2010-01-12 21:30:53,-50480.85
"1855",2010-01-12 21:30:54,-50813.4
"1856",2010-01-12 21:30:55,-51411.2
"1857",2010-01-12 21:30:56,-50908.95
"1858",2010-01-12 21:30:57,-50220.35
"1859",2010-01-12 21:30:58,-50569.1
"1860",2010-01-12 21:30:59,-51194.35
"1861",2010-01-12 21:31:00,-51174.85
"1862",2010-01-12 21:31:01,-50434.6
"1863",2010-01-12 21:31:02,-50619.6
"1864",2010-01-12 21:31:03,-51188.2
"1865",2010-01-12 21:31:04,-51013.65
"1866",2010-01-12 21:31:05,-50540.55
"1867",2010-01-12 21:31:06,-50604.1
"1868",2010-01-12 21:31:07,-50926.7
"1869",2010-01-12 21:31:08,-50607.25
"1870",2010-01-12 21:31:09,-50960.9
"1871",2010-01-12 21:31:10,-50954
