"","DateTime","CU.BCIP..BHZ.M"
"642",2010-01-12 22:46:50,-515.9625
"643",2010-01-12 22:47:00,3117.17
"644",2010-01-12 22:47:10,-2290.735
"645",2010-01-12 22:47:20,3641.0975
"646",2010-01-12 22:47:30,-2288.4475
"647",2010-01-12 22:47:40,9179.8
"648",2010-01-12 22:47:50,-4603.795
"649",2010-01-12 22:48:00,-4415.865
"650",2010-01-12 22:48:10,16004.9075
"651",2010-01-12 22:48:20,-9096.41
"652",2010-01-12 22:48:30,8488.775
"653",2010-01-12 22:48:40,-6357.0425
"654",2010-01-12 22:48:50,8576.88
"655",2010-01-12 22:49:00,1607.0525
"656",2010-01-12 22:49:10,-2789.6675
"657",2010-01-12 22:49:20,4733.3525
"658",2010-01-12 22:49:30,-4459.305
"659",2010-01-12 22:49:40,4909.945
"660",2010-01-12 22:49:50,4876.52
"661",2010-01-12 22:50:00,-2224.555
"662",2010-01-12 22:50:10,71.57
"663",2010-01-12 22:50:20,3719.3775
"664",2010-01-12 22:50:30,5284.6075
"665",2010-01-12 22:50:40,-5237.2775
"666",2010-01-12 22:50:50,5245.985
"667",2010-01-12 22:51:00,-664.315
"668",2010-01-12 22:51:10,1617.9275
"669",2010-01-12 22:51:20,2452.56
"670",2010-01-12 22:51:30,2565.825
"671",2010-01-12 22:51:40,-1441.1125
"672",2010-01-12 22:51:50,1476.1925
"673",2010-01-12 22:52:00,3542.6175
"674",2010-01-12 22:52:10,-2313.205
"675",2010-01-12 22:52:20,4442.95
"676",2010-01-12 22:52:30,-1109.1375
"677",2010-01-12 22:52:40,7329.995
"678",2010-01-12 22:52:50,-3913.485
"679",2010-01-12 22:53:00,6227.1725
"680",2010-01-12 22:53:10,636.895
"681",2010-01-12 22:53:20,-3363.8525
"682",2010-01-12 22:53:30,3749.7525
"683",2010-01-12 22:53:40,2424.76
"684",2010-01-12 22:53:50,1530.805
"685",2010-01-12 22:54:00,-1812.5225
"686",2010-01-12 22:54:10,4150.0025
"687",2010-01-12 22:54:20,3074.115
"688",2010-01-12 22:54:30,967.2625
"689",2010-01-12 22:54:40,-4829.445
"690",2010-01-12 22:54:50,6794.32
"691",2010-01-12 22:55:00,4416.1225
"692",2010-01-12 22:55:10,-1723.8875
"693",2010-01-12 22:55:20,6.2525
"694",2010-01-12 22:55:30,5705.225
"695",2010-01-12 22:55:40,-2233.4275
"696",2010-01-12 22:55:50,2848.8375
"697",2010-01-12 22:56:00,-2478.5025
"698",2010-01-12 22:56:10,5485.7875
"699",2010-01-12 22:56:20,-1498.315
"700",2010-01-12 22:56:30,4640.38
"701",2010-01-12 22:56:40,1597.405
"702",2010-01-12 22:56:50,-1281.2675
"703",2010-01-12 22:57:00,1854.965
"704",2010-01-12 22:57:10,2308.305
"705",2010-01-12 22:57:20,3355.35
"706",2010-01-12 22:57:30,-724.955
"707",2010-01-12 22:57:40,1589.3175
"708",2010-01-12 22:57:50,1825.74
"709",2010-01-12 22:58:00,84.4925
"710",2010-01-12 22:58:10,1151.335
"711",2010-01-12 22:58:20,5103.355
"712",2010-01-12 22:58:30,-5274.4325
"713",2010-01-12 22:58:40,9134.6525
"714",2010-01-12 22:58:50,-2469.005
"715",2010-01-12 22:59:00,349.365
"716",2010-01-12 22:59:10,3216.1475
"717",2010-01-12 22:59:20,3416.5925
"718",2010-01-12 22:59:30,619.5575
"719",2010-01-12 22:59:40,-1760.5225
"720",2010-01-12 22:59:50,3433.59
"721",2010-01-12 23:00:00,2519.6925
"722",2010-01-12 23:00:10,1067.35
"723",2010-01-12 23:00:20,-466.3075
"724",2010-01-12 23:00:30,3131.7875
"725",2010-01-12 23:00:40,-1202.845
"726",2010-01-12 23:00:50,5112.735
"727",2010-01-12 23:01:00,97.805
"728",2010-01-12 23:01:10,1401.7425
"729",2010-01-12 23:01:20,1508.5825
"730",2010-01-12 23:01:30,3529.6525
"731",2010-01-12 23:01:40,-2754.645
"732",2010-01-12 23:01:50,4463.95
"733",2010-01-12 23:02:00,-2857.6025
"734",2010-01-12 23:02:10,5486.6825
"735",2010-01-12 23:02:20,-704.2975
"736",2010-01-12 23:02:30,2712.3225
"737",2010-01-12 23:02:40,239.03
"738",2010-01-12 23:02:50,5013.895
"739",2010-01-12 23:03:00,-163.42
"740",2010-01-12 23:03:10,1644.705
"741",2010-01-12 23:03:20,-1212.6425
"742",2010-01-12 23:03:30,2203.5
"743",2010-01-12 23:03:40,516.825
"744",2010-01-12 23:03:50,5363.635
"745",2010-01-12 23:04:00,-3613.6575
"746",2010-01-12 23:04:10,2150.8625
"747",2010-01-12 23:04:20,3868.3425
"748",2010-01-12 23:04:30,1391.2375
"749",2010-01-12 23:04:40,1989.3775
"750",2010-01-12 23:04:50,1641.39
"751",2010-01-12 23:05:00,-2835.525
"752",2010-01-12 23:05:10,5301.43
"753",2010-01-12 23:05:20,-828.955
"754",2010-01-12 23:05:30,2325.805
"755",2010-01-12 23:05:40,2195.8425
"756",2010-01-12 23:05:50,235.675
"757",2010-01-12 23:06:00,4236.1375
"758",2010-01-12 23:06:10,-2380.8975
"759",2010-01-12 23:06:20,6146.8975
"760",2010-01-12 23:06:30,-2797.9775
"761",2010-01-12 23:06:40,1571.845
"762",2010-01-12 23:06:50,3469.1275
"763",2010-01-12 23:07:00,62.6175
"764",2010-01-12 23:07:10,2421.47
"765",2010-01-12 23:07:20,1073.995
"766",2010-01-12 23:07:30,845.5925
"767",2010-01-12 23:07:40,4250.425
"768",2010-01-12 23:07:50,-1784.4325
"769",2010-01-12 23:08:00,1326.035
"770",2010-01-12 23:08:10,2711.3925
"771",2010-01-12 23:08:20,207.6325
"772",2010-01-12 23:08:30,3300.3275
"773",2010-01-12 23:08:40,-1034.4025
"774",2010-01-12 23:08:50,3776.3625
"775",2010-01-12 23:09:00,1530.5175
"776",2010-01-12 23:09:10,-754.3675
"777",2010-01-12 23:09:20,2684.2625
"778",2010-01-12 23:09:30,2561.4825
"779",2010-01-12 23:09:40,934.9725
"780",2010-01-12 23:09:50,1574.6225
"781",2010-01-12 23:10:00,-688.125
"782",2010-01-12 23:10:10,2289.2575
"783",2010-01-12 23:10:20,2648.3075
"784",2010-01-12 23:10:30,-908.11
"785",2010-01-12 23:10:40,3744.9725
"786",2010-01-12 23:10:50,1308.6025
"787",2010-01-12 23:11:00,-746.0025
"788",2010-01-12 23:11:10,2641.485
"789",2010-01-12 23:11:20,317.8825
"790",2010-01-12 23:11:30,4490.6725
"791",2010-01-12 23:11:40,-358.53
"792",2010-01-12 23:11:50,-1026.84
"793",2010-01-12 23:12:00,5805.55
"794",2010-01-12 23:12:10,-4771.34
"795",2010-01-12 23:12:20,9011.755
"796",2010-01-12 23:12:30,-3073.5925
"797",2010-01-12 23:12:40,4260.6625
"798",2010-01-12 23:12:50,-1905.0125
"799",2010-01-12 23:13:00,3257.52
"800",2010-01-12 23:13:10,532.37
"801",2010-01-12 23:13:20,2461.18
"802",2010-01-12 23:13:30,-875.4525
"803",2010-01-12 23:13:40,6619.845
"804",2010-01-12 23:13:50,-4389.9875
"805",2010-01-12 23:14:00,5192.0825
"806",2010-01-12 23:14:10,-428.17
"807",2010-01-12 23:14:20,1888.465
"808",2010-01-12 23:14:30,1628.3
"809",2010-01-12 23:14:40,202.785
"810",2010-01-12 23:14:50,4637.53
"811",2010-01-12 23:15:00,-1265.98
"812",2010-01-12 23:15:10,3133.1075
"813",2010-01-12 23:15:20,-655.1425
"814",2010-01-12 23:15:30,4662.1625
"815",2010-01-12 23:15:40,-3816.4275
"816",2010-01-12 23:15:50,5615.5425
"817",2010-01-12 23:16:00,-560.4025
"818",2010-01-12 23:16:10,2590.37
"819",2010-01-12 23:16:20,1205.4725
"820",2010-01-12 23:16:30,746.2625
"821",2010-01-12 23:16:40,2040.475
"822",2010-01-12 23:16:50,2095.75
"823",2010-01-12 23:17:00,-1149.905
"824",2010-01-12 23:17:10,2234.715
"825",2010-01-12 23:17:20,2517.1225
"826",2010-01-12 23:17:30,768.87
"827",2010-01-12 23:17:40,1495.67
"828",2010-01-12 23:17:50,1788.095
"829",2010-01-12 23:18:00,2002.6075
"830",2010-01-12 23:18:10,1857.58
"831",2010-01-12 23:18:20,-1206.9175
"832",2010-01-12 23:18:30,3252.4825
"833",2010-01-12 23:18:40,671.8175
"834",2010-01-12 23:18:50,2858.225
"835",2010-01-12 23:19:00,-2340.94
"836",2010-01-12 23:19:10,4350.2275
"837",2010-01-12 23:19:20,1821.8
"838",2010-01-12 23:19:30,312.425
"839",2010-01-12 23:19:40,1768.2325
"840",2010-01-12 23:19:50,1591.495
"841",2010-01-12 23:20:00,453.9525
"842",2010-01-12 23:20:10,2717.1425
"843",2010-01-12 23:20:20,142.465
"844",2010-01-12 23:20:30,1781.5
"845",2010-01-12 23:20:40,3537.73
"846",2010-01-12 23:20:50,-1210.67
"847",2010-01-12 23:21:00,3061.1775
"848",2010-01-12 23:21:10,-1036.3175
"849",2010-01-12 23:21:20,4938.1275
"850",2010-01-12 23:21:30,-1518.2925
"851",2010-01-12 23:21:40,1822.2425
"852",2010-01-12 23:21:50,1930.105
"853",2010-01-12 23:22:00,2159.535
"854",2010-01-12 23:22:10,4655.82
"855",2010-01-12 23:22:20,-5311.33
"856",2010-01-12 23:22:30,4155.49
"857",2010-01-12 23:22:40,780.605
"858",2010-01-12 23:22:50,3260.655
"859",2010-01-12 23:23:00,-2332.885
"860",2010-01-12 23:23:10,5348.51
"861",2010-01-12 23:23:20,-267.8875
"862",2010-01-12 23:23:30,681.8375
"863",2010-01-12 23:23:40,3837.8475
"864",2010-01-12 23:23:50,1014.515
"865",2010-01-12 23:24:00,1235.3225
"866",2010-01-12 23:24:10,-977.9
"867",2010-01-12 23:24:20,3535.445
"868",2010-01-12 23:24:30,-927.0425
"869",2010-01-12 23:24:40,3512.04
"870",2010-01-12 23:24:50,1345.88
"871",2010-01-12 23:25:00,-189.505
"872",2010-01-12 23:25:10,2133.97
"873",2010-01-12 23:25:20,1901.9475
"874",2010-01-12 23:25:30,-420.915
"875",2010-01-12 23:25:40,1161.87
"876",2010-01-12 23:25:50,4963.6875
"877",2010-01-12 23:26:00,-855.24
"878",2010-01-12 23:26:10,4263.69
"879",2010-01-12 23:26:20,-875.8775
"880",2010-01-12 23:26:30,1909.9625
"881",2010-01-12 23:26:40,-590.89
"882",2010-01-12 23:26:50,956.2125
"883",2010-01-12 23:27:00,6193.485
"884",2010-01-12 23:27:10,-1871.0425
"885",2010-01-12 23:27:20,3621.01
"886",2010-01-12 23:27:30,-453.9125
"887",2010-01-12 23:27:40,2379.025
"888",2010-01-12 23:27:50,455.0225
"889",2010-01-12 23:28:00,-542.6575
"890",2010-01-12 23:28:10,4477.385
"891",2010-01-12 23:28:20,-1060.5225
"892",2010-01-12 23:28:30,3932.52
"893",2010-01-12 23:28:40,417.135
"894",2010-01-12 23:28:50,1962.99
"895",2010-01-12 23:29:00,476.3225
"896",2010-01-12 23:29:10,1275.75
"897",2010-01-12 23:29:20,1648.57
"898",2010-01-12 23:29:30,629.3375
"899",2010-01-12 23:29:40,4158.345
"900",2010-01-12 23:29:50,-3063.575
"901",2010-01-12 23:30:00,5682.1775
"902",2010-01-12 23:30:10,496.3875
"903",2010-01-12 23:30:20,1126.1975
"904",2010-01-12 23:30:30,1129.97
"905",2010-01-12 23:30:40,-842.825
"906",2010-01-12 23:30:50,3713.01
"907",2010-01-12 23:31:00,615.5625
"908",2010-01-12 23:31:10,393.74
"909",2010-01-12 23:31:20,3315.895
"910",2010-01-12 23:31:30,4019.4075
"911",2010-01-12 23:31:40,-1914.865
"912",2010-01-12 23:31:50,1657.76
"913",2010-01-12 23:32:00,2462.1025
"914",2010-01-12 23:32:10,-2405.9975
"915",2010-01-12 23:32:20,1691.915
"916",2010-01-12 23:32:30,2815.62
"917",2010-01-12 23:32:40,3048.39
"918",2010-01-12 23:32:50,1090.505
"919",2010-01-12 23:33:00,4085.64
"920",2010-01-12 23:33:10,-2596.745
"921",2010-01-12 23:33:20,3712.875
"922",2010-01-12 23:33:30,402.285
"923",2010-01-12 23:33:40,5740.6575
"924",2010-01-12 23:33:50,-3886.275
"925",2010-01-12 23:34:00,-805.525
"926",2010-01-12 23:34:10,1005.085
"927",2010-01-12 23:34:20,3663.1475
"928",2010-01-12 23:34:30,3607.775
"929",2010-01-12 23:34:40,-500.725
"930",2010-01-12 23:34:50,2389.52
"931",2010-01-12 23:35:00,-56.6
"932",2010-01-12 23:35:10,-1089.9825
"933",2010-01-12 23:35:20,3449.115
"934",2010-01-12 23:35:30,6073.0175
"935",2010-01-12 23:35:40,1740.375
"936",2010-01-12 23:35:50,430.8575
"937",2010-01-12 23:36:00,-4112.51
"938",2010-01-12 23:36:10,3822.165
"939",2010-01-12 23:36:20,3420.955
"940",2010-01-12 23:36:30,2090.9625
"941",2010-01-12 23:36:40,-3805.3125
"942",2010-01-12 23:36:50,2572.72
"943",2010-01-12 23:37:00,4371.7175
"944",2010-01-12 23:37:10,286.245
"945",2010-01-12 23:37:20,53.305
"946",2010-01-12 23:37:30,2422.0525
"947",2010-01-12 23:37:40,4696.2525
"948",2010-01-12 23:37:50,-567.4625
"949",2010-01-12 23:38:00,-839.37
"950",2010-01-12 23:38:10,-617.695
"951",2010-01-12 23:38:20,3000.5675
"952",2010-01-12 23:38:30,4979.9125
"953",2010-01-12 23:38:40,643.045
"954",2010-01-12 23:38:50,-1109.7025
"955",2010-01-12 23:39:00,1041.6625
"956",2010-01-12 23:39:10,350.445
"957",2010-01-12 23:39:20,4840.1025
"958",2010-01-12 23:39:30,2497.38
"959",2010-01-12 23:39:40,-728.19
"960",2010-01-12 23:39:50,-705.615
"961",2010-01-12 23:40:00,694.0575
"962",2010-01-12 23:40:10,4507.5125
"963",2010-01-12 23:40:20,3457.305
"964",2010-01-12 23:40:30,-166.8025
"965",2010-01-12 23:40:40,-329.7075
"966",2010-01-12 23:40:50,4072.805
"967",2010-01-12 23:41:00,1408.7825
"968",2010-01-12 23:41:10,463.6575
"969",2010-01-12 23:41:20,625.75
"970",2010-01-12 23:41:30,-611.3075
"971",2010-01-12 23:41:40,3177.295
"972",2010-01-12 23:41:50,2275.885
"973",2010-01-12 23:42:00,1715.405
"974",2010-01-12 23:42:10,320.5875
"975",2010-01-12 23:42:20,-1867.2625
"976",2010-01-12 23:42:30,5052.55
"977",2010-01-12 23:42:40,2864.565
"978",2010-01-12 23:42:50,2674.145
"979",2010-01-12 23:43:00,-2487.41
"980",2010-01-12 23:43:10,-1002.43
"981",2010-01-12 23:43:20,3436.585
"982",2010-01-12 23:43:30,910.7425
"983",2010-01-12 23:43:40,4442.7575
"984",2010-01-12 23:43:50,152.32
"985",2010-01-12 23:44:00,1466.355
"986",2010-01-12 23:44:10,1197.3375
"987",2010-01-12 23:44:20,-770.6775
"988",2010-01-12 23:44:30,1387.53
"989",2010-01-12 23:44:40,1451.405
"990",2010-01-12 23:44:50,3563.185
"991",2010-01-12 23:45:00,2460.6675
"992",2010-01-12 23:45:10,1821.455
"993",2010-01-12 23:45:20,-87.905
"994",2010-01-12 23:45:30,2361.49
"995",2010-01-12 23:45:40,1780.58
"996",2010-01-12 23:45:50,1551.3675
"997",2010-01-12 23:46:00,-1378.36
"998",2010-01-12 23:46:10,834.4275
"999",2010-01-12 23:46:20,2797.265
"1000",2010-01-12 23:46:30,1030.82
"1001",2010-01-12 23:46:40,3976.0125
"1002",2010-01-12 23:46:50,1544.7025
"1003",2010-01-12 23:47:00,-1458.555
"1004",2010-01-12 23:47:10,2099.145
"1005",2010-01-12 23:47:20,703.825
"1006",2010-01-12 23:47:30,724.5125
"1007",2010-01-12 23:47:40,803.93
"1008",2010-01-12 23:47:50,-110.24
"1009",2010-01-12 23:48:00,4377.7475
"1010",2010-01-12 23:48:10,2249.1
"1011",2010-01-12 23:48:20,1785.9575
"1012",2010-01-12 23:48:30,519.06
"1013",2010-01-12 23:48:40,1665.425
"1014",2010-01-12 23:48:50,-443.1475
"1015",2010-01-12 23:49:00,3979.72
"1016",2010-01-12 23:49:10,978.305
"1017",2010-01-12 23:49:20,25.085
"1018",2010-01-12 23:49:30,323.3875
"1019",2010-01-12 23:49:40,1510.775
"1020",2010-01-12 23:49:50,2589.62
"1021",2010-01-12 23:50:00,3470.065
"1022",2010-01-12 23:50:10,1066.385
"1023",2010-01-12 23:50:20,1258.3175
"1024",2010-01-12 23:50:30,4182.84
"1025",2010-01-12 23:50:40,-1193.205
"1026",2010-01-12 23:50:50,-1599.265
"1027",2010-01-12 23:51:00,-2001.5025
"1028",2010-01-12 23:51:10,1824.66
"1029",2010-01-12 23:51:20,4668.2425
"1030",2010-01-12 23:51:30,3196.11
"1031",2010-01-12 23:51:40,4160.845
"1032",2010-01-12 23:51:50,-290.785
"1033",2010-01-12 23:52:00,956.955
"1034",2010-01-12 23:52:10,35.7
"1035",2010-01-12 23:52:20,1560.715
"1036",2010-01-12 23:52:30,361.605
"1037",2010-01-12 23:52:40,1658.0025
"1038",2010-01-12 23:52:50,803.475
"1039",2010-01-12 23:53:00,514.1075
"1040",2010-01-12 23:53:10,2106.83
"1041",2010-01-12 23:53:20,3573.8075
"1042",2010-01-12 23:53:30,867.4275
"1043",2010-01-12 23:53:40,649.8675
"1044",2010-01-12 23:53:50,304.015
"1045",2010-01-12 23:54:00,3505.4225
"1046",2010-01-12 23:54:10,1637.5
"1047",2010-01-12 23:54:20,-1142.1875
"1048",2010-01-12 23:54:30,3618.565
"1049",2010-01-12 23:54:40,2417.785
"1050",2010-01-12 23:54:50,1292.8025
"1051",2010-01-12 23:55:00,-148.33
"1052",2010-01-12 23:55:10,8.8075
"1053",2010-01-12 23:55:20,301.1425
"1054",2010-01-12 23:55:30,1863.565
"1055",2010-01-12 23:55:40,2446.8675
"1056",2010-01-12 23:55:50,3576.36
"1057",2010-01-12 23:56:00,1952.3875
"1058",2010-01-12 23:56:10,-1206.265
"1059",2010-01-12 23:56:20,1019.085
"1060",2010-01-12 23:56:30,1108.4325
"1061",2010-01-12 23:56:40,1179.9275
"1062",2010-01-12 23:56:50,2808.5275
"1063",2010-01-12 23:57:00,1168.0075
"1064",2010-01-12 23:57:10,779.1725
"1065",2010-01-12 23:57:20,2765.2425
"1066",2010-01-12 23:57:30,1293.2775
"1067",2010-01-12 23:57:40,2046.74
"1068",2010-01-12 23:57:50,5.005
"1069",2010-01-12 23:58:00,2583.2425
"1070",2010-01-12 23:58:10,1210.0225
"1071",2010-01-12 23:58:20,-647.115
"1072",2010-01-12 23:58:30,1592.205
"1073",2010-01-12 23:58:40,2477.65
"1074",2010-01-12 23:58:50,812.9325
"1075",2010-01-12 23:59:00,1178.9125
"1076",2010-01-12 23:59:10,693.8875
"1077",2010-01-12 23:59:20,3036.7375
"1078",2010-01-12 23:59:30,1569.685
"1079",2010-01-12 23:59:40,1102.085
"1080",2010-01-12 23:59:50,1462.50555555556
