"","DateTime","CU.GRTK..BHZ.M"
"1722",2010-01-12 21:28:41,6830.625
"1723",2010-01-12 21:28:42,-926.675
"1724",2010-01-12 21:28:43,-1607.825
"1725",2010-01-12 21:28:44,6.525
"1726",2010-01-12 21:28:45,190.425
"1727",2010-01-12 21:28:46,3453.725
"1728",2010-01-12 21:28:47,703.425
"1729",2010-01-12 21:28:48,-2879.525
"1730",2010-01-12 21:28:49,4095.55
"1731",2010-01-12 21:28:50,-2294.475
"1732",2010-01-12 21:28:51,309.8
"1733",2010-01-12 21:28:52,3036.75
"1734",2010-01-12 21:28:53,-543
"1735",2010-01-12 21:28:54,131.75
"1736",2010-01-12 21:28:55,-838.35
"1737",2010-01-12 21:28:56,1735.8
"1738",2010-01-12 21:28:57,607.05
"1739",2010-01-12 21:28:58,2041.7
"1740",2010-01-12 21:28:59,-573.75
"1741",2010-01-12 21:29:00,326.5
"1742",2010-01-12 21:29:01,-1360
"1743",2010-01-12 21:29:02,4143.85
"1744",2010-01-12 21:29:03,1280.5
"1745",2010-01-12 21:29:04,-3646.95
"1746",2010-01-12 21:29:05,2068.625
"1747",2010-01-12 21:29:06,-749.5
"1748",2010-01-12 21:29:07,1487.1
"1749",2010-01-12 21:29:08,4210.05
"1750",2010-01-12 21:29:09,-3288.25
"1751",2010-01-12 21:29:10,-434.725
"1752",2010-01-12 21:29:11,3264.575
"1753",2010-01-12 21:29:12,1164.6
"1754",2010-01-12 21:29:13,-2722.175
"1755",2010-01-12 21:29:14,3079.45
"1756",2010-01-12 21:29:15,-1847.325
"1757",2010-01-12 21:29:16,107.425
"1758",2010-01-12 21:29:17,1052.05
"1759",2010-01-12 21:29:18,1924.375
"1760",2010-01-12 21:29:19,-3109.275
"1761",2010-01-12 21:29:20,3380.625
"1762",2010-01-12 21:29:21,3863.275
"1763",2010-01-12 21:29:22,-2412.95
"1764",2010-01-12 21:29:23,-2885.75
"1765",2010-01-12 21:29:24,4614.6
"1766",2010-01-12 21:29:25,-2857.8
"1767",2010-01-12 21:29:26,3014.925
"1768",2010-01-12 21:29:27,-824.125
"1769",2010-01-12 21:29:28,301.025
"1770",2010-01-12 21:29:29,1887.35
"1771",2010-01-12 21:29:30,-1728.225
"1772",2010-01-12 21:29:31,-1325.275
"1773",2010-01-12 21:29:32,4973.5
"1774",2010-01-12 21:29:33,-2078.725
"1775",2010-01-12 21:29:34,-1519.65
"1776",2010-01-12 21:29:35,4112.4
"1777",2010-01-12 21:29:36,-864.525
"1778",2010-01-12 21:29:37,1090.625
"1779",2010-01-12 21:29:38,-250.325
"1780",2010-01-12 21:29:39,-902.375
"1781",2010-01-12 21:29:40,1312.65
"1782",2010-01-12 21:29:41,183.45
"1783",2010-01-12 21:29:42,591.075
"1784",2010-01-12 21:29:43,236.625
"1785",2010-01-12 21:29:44,1458.425
"1786",2010-01-12 21:29:45,-1523.975
"1787",2010-01-12 21:29:46,1170.075
"1788",2010-01-12 21:29:47,-723.2
"1789",2010-01-12 21:29:48,4331.3
"1790",2010-01-12 21:29:49,-3981.75
"1791",2010-01-12 21:29:50,1037.95
"1792",2010-01-12 21:29:51,-86.55
"1793",2010-01-12 21:29:52,2004.3
"1794",2010-01-12 21:29:53,3520.525
"1795",2010-01-12 21:29:54,-4000.35
"1796",2010-01-12 21:29:55,-52.95
"1797",2010-01-12 21:29:56,514.525
"1798",2010-01-12 21:29:57,3353.65
"1799",2010-01-12 21:29:58,867.3
"1800",2010-01-12 21:29:59,-2771.475
"1801",2010-01-12 21:30:00,-2202.5
"1802",2010-01-12 21:30:01,3728.65
"1803",2010-01-12 21:30:02,2598.1
"1804",2010-01-12 21:30:03,-3628.75
"1805",2010-01-12 21:30:04,2812.075
"1806",2010-01-12 21:30:05,-497.475
"1807",2010-01-12 21:30:06,-2587.625
"1808",2010-01-12 21:30:07,3680.075
"1809",2010-01-12 21:30:08,1842.6
"1810",2010-01-12 21:30:09,-1936.8
"1811",2010-01-12 21:30:10,-434.2
"1812",2010-01-12 21:30:11,1366.05
"1813",2010-01-12 21:30:12,-506.375
"1814",2010-01-12 21:30:13,512.825
"1815",2010-01-12 21:30:14,324.375
"1816",2010-01-12 21:30:15,-131.2
"1817",2010-01-12 21:30:16,1210.075
"1818",2010-01-12 21:30:17,2101.325
"1819",2010-01-12 21:30:18,-953.425
"1820",2010-01-12 21:30:19,-4013.575
"1821",2010-01-12 21:30:20,3347.9
"1822",2010-01-12 21:30:21,2648.275
"1823",2010-01-12 21:30:22,-341.3
"1824",2010-01-12 21:30:23,-2820.025
"1825",2010-01-12 21:30:24,1682.225
"1826",2010-01-12 21:30:25,1017.25
"1827",2010-01-12 21:30:26,-230.2
"1828",2010-01-12 21:30:27,2999.575
"1829",2010-01-12 21:30:28,631.675
"1830",2010-01-12 21:30:29,-2188.1
"1831",2010-01-12 21:30:30,-2404.925
"1832",2010-01-12 21:30:31,2631.125
"1833",2010-01-12 21:30:32,4160.225
"1834",2010-01-12 21:30:33,-91.65
"1835",2010-01-12 21:30:34,-4746.225
"1836",2010-01-12 21:30:35,835.7
"1837",2010-01-12 21:30:36,3303.375
"1838",2010-01-12 21:30:37,3358.975
"1839",2010-01-12 21:30:38,-2992.25
"1840",2010-01-12 21:30:39,-2996.125
"1841",2010-01-12 21:30:40,3571
"1842",2010-01-12 21:30:41,1440.875
"1843",2010-01-12 21:30:42,-1488
"1844",2010-01-12 21:30:43,-356.375
"1845",2010-01-12 21:30:44,686.475
"1846",2010-01-12 21:30:45,2470.9
"1847",2010-01-12 21:30:46,926.775
"1848",2010-01-12 21:30:47,-60.75
"1849",2010-01-12 21:30:48,-2945.525
"1850",2010-01-12 21:30:49,3302.525
"1851",2010-01-12 21:30:50,-18.025
"1852",2010-01-12 21:30:51,-163.475
"1853",2010-01-12 21:30:52,1106.625
"1854",2010-01-12 21:30:53,-263.5
"1855",2010-01-12 21:30:54,-2723.125
"1856",2010-01-12 21:30:55,5023.45
"1857",2010-01-12 21:30:56,2173.475
"1858",2010-01-12 21:30:57,-1809.6
"1859",2010-01-12 21:30:58,-410.325
"1860",2010-01-12 21:30:59,479.825
"1861",2010-01-12 21:31:00,-896.475
"1862",2010-01-12 21:31:01,3568.35
"1863",2010-01-12 21:31:02,886.3
"1864",2010-01-12 21:31:03,-4028.375
"1865",2010-01-12 21:31:04,1169.3
"1866",2010-01-12 21:31:05,2017.075
"1867",2010-01-12 21:31:06,-443.275
"1868",2010-01-12 21:31:07,2791.675
"1869",2010-01-12 21:31:08,1011.275
"1870",2010-01-12 21:31:09,-2870.425
"1871",2010-01-12 21:31:10,552.4
"1872",2010-01-12 21:31:11,3726.375
"1873",2010-01-12 21:31:12,-1040.45
"1874",2010-01-12 21:31:13,-2785
"1875",2010-01-12 21:31:14,2877.875
"1876",2010-01-12 21:31:15,1931.75
"1877",2010-01-12 21:31:16,-1712.775
"1878",2010-01-12 21:31:17,1162.225
"1879",2010-01-12 21:31:18,-1120.175
"1880",2010-01-12 21:31:19,2061.675
"1881",2010-01-12 21:31:20,3508.975
"1882",2010-01-12 21:31:21,-2500.375
"1883",2010-01-12 21:31:22,-899.225
"1884",2010-01-12 21:31:23,2318.75
"1885",2010-01-12 21:31:24,-552.5
"1886",2010-01-12 21:31:25,1651.95
"1887",2010-01-12 21:31:26,114.875
"1888",2010-01-12 21:31:27,-602.225
"1889",2010-01-12 21:31:28,-1425.15
"1890",2010-01-12 21:31:29,4327.975
"1891",2010-01-12 21:31:30,3785.7
"1892",2010-01-12 21:31:31,-2378.1
"1893",2010-01-12 21:31:32,-2512.225
"1894",2010-01-12 21:31:33,2602.4
"1895",2010-01-12 21:31:34,3635.4
"1896",2010-01-12 21:31:35,66.325
"1897",2010-01-12 21:31:36,-1750.6
"1898",2010-01-12 21:31:37,772.15
"1899",2010-01-12 21:31:38,1901.875
"1900",2010-01-12 21:31:39,2404.6
"1901",2010-01-12 21:31:40,-2070.475
"1902",2010-01-12 21:31:41,-502.75
"1903",2010-01-12 21:31:42,4161.075
"1904",2010-01-12 21:31:43,1844.05
"1905",2010-01-12 21:31:44,-2616.375
"1906",2010-01-12 21:31:45,510.45
"1907",2010-01-12 21:31:46,2980.35
"1908",2010-01-12 21:31:47,1343.875
"1909",2010-01-12 21:31:48,-1013.35
"1910",2010-01-12 21:31:49,-234.2
"1911",2010-01-12 21:31:50,-972.525
"1912",2010-01-12 21:31:51,5545.425
"1913",2010-01-12 21:31:52,-875.875
"1914",2010-01-12 21:31:53,-4641.85
"1915",2010-01-12 21:31:54,2799.25
"1916",2010-01-12 21:31:55,5368.725
"1917",2010-01-12 21:31:56,-2779.1
"1918",2010-01-12 21:31:57,-1711.375
"1919",2010-01-12 21:31:58,3710.975
"1920",2010-01-12 21:31:59,-2248.7
"1921",2010-01-12 21:32:00,3790.05
"1922",2010-01-12 21:32:01,1296.475
"1923",2010-01-12 21:32:02,-5854.025
"1924",2010-01-12 21:32:03,2703.725
"1925",2010-01-12 21:32:04,1876.65
"1926",2010-01-12 21:32:05,420.75
"1927",2010-01-12 21:32:06,2133.15
"1928",2010-01-12 21:32:07,-2918.375
"1929",2010-01-12 21:32:08,-1537.375
"1930",2010-01-12 21:32:09,5098.025
"1931",2010-01-12 21:32:10,246.925
"1932",2010-01-12 21:32:11,-135.725
"1933",2010-01-12 21:32:12,-2144.425
"1934",2010-01-12 21:32:13,-940.575
"1935",2010-01-12 21:32:14,3004.8
"1936",2010-01-12 21:32:15,-437.025
"1937",2010-01-12 21:32:16,489.025
"1938",2010-01-12 21:32:17,-394.275
"1939",2010-01-12 21:32:18,1923.55
"1940",2010-01-12 21:32:19,1290.2
"1941",2010-01-12 21:32:20,61.175
"1942",2010-01-12 21:32:21,-825.8
"1943",2010-01-12 21:32:22,-1293.8
"1944",2010-01-12 21:32:23,918.65
"1945",2010-01-12 21:32:24,2193.775
"1946",2010-01-12 21:32:25,-887.175
"1947",2010-01-12 21:32:26,-4268.775
"1948",2010-01-12 21:32:27,4643.45
"1949",2010-01-12 21:32:28,1490.4
"1950",2010-01-12 21:32:29,26.525
"1951",2010-01-12 21:32:30,-2172.675
"1952",2010-01-12 21:32:31,164.175
"1953",2010-01-12 21:32:32,3282.85
"1954",2010-01-12 21:32:33,-707.7
"1955",2010-01-12 21:32:34,-874.35
"1956",2010-01-12 21:32:35,618.75
"1957",2010-01-12 21:32:36,233.05
"1958",2010-01-12 21:32:37,464.225
"1959",2010-01-12 21:32:38,1172.5
"1960",2010-01-12 21:32:39,-2736.9
"1961",2010-01-12 21:32:40,4395.85
"1962",2010-01-12 21:32:41,-2836.3
"1963",2010-01-12 21:32:42,1489.3
"1964",2010-01-12 21:32:43,26.625
"1965",2010-01-12 21:32:44,-1119.275
"1966",2010-01-12 21:32:45,1833.2
"1967",2010-01-12 21:32:46,-115.2
"1968",2010-01-12 21:32:47,-304.575
"1969",2010-01-12 21:32:48,1783
"1970",2010-01-12 21:32:49,-2002.55
"1971",2010-01-12 21:32:50,1697.525
"1972",2010-01-12 21:32:51,1397.5
"1973",2010-01-12 21:32:52,-2864.65
"1974",2010-01-12 21:32:53,1289.25
"1975",2010-01-12 21:32:54,252.825
"1976",2010-01-12 21:32:55,3432.125
"1977",2010-01-12 21:32:56,-2991.6
"1978",2010-01-12 21:32:57,-1009.325
"1979",2010-01-12 21:32:58,1998.975
"1980",2010-01-12 21:32:59,2215.15
"1981",2010-01-12 21:33:00,-2868.8
"1982",2010-01-12 21:33:01,-127.65
"1983",2010-01-12 21:33:02,2200.525
"1984",2010-01-12 21:33:03,1071.875
"1985",2010-01-12 21:33:04,750.675
"1986",2010-01-12 21:33:05,-2380.925
"1987",2010-01-12 21:33:06,-831.45
"1988",2010-01-12 21:33:07,3337.15
"1989",2010-01-12 21:33:08,738.625
"1990",2010-01-12 21:33:09,-319.225
"1991",2010-01-12 21:33:10,1438.125
"1992",2010-01-12 21:33:11,-3189.9
"1993",2010-01-12 21:33:12,2633.425
"1994",2010-01-12 21:33:13,835.025
"1995",2010-01-12 21:33:14,-624.05
"1996",2010-01-12 21:33:15,-1406.875
"1997",2010-01-12 21:33:16,961.1
"1998",2010-01-12 21:33:17,3725.475
"1999",2010-01-12 21:33:18,243.7
"2000",2010-01-12 21:33:19,-464.6
"2001",2010-01-12 21:33:20,-1213.525
"2002",2010-01-12 21:33:21,-1893.525
"2003",2010-01-12 21:33:22,6256.725
"2004",2010-01-12 21:33:23,1688.6
"2005",2010-01-12 21:33:24,-3893.65
"2006",2010-01-12 21:33:25,-2241.7
"2007",2010-01-12 21:33:26,2334.325
"2008",2010-01-12 21:33:27,3595.4
"2009",2010-01-12 21:33:28,667.825
"2010",2010-01-12 21:33:29,-2191.325
"2011",2010-01-12 21:33:30,317.25
"2012",2010-01-12 21:33:31,2280.325
"2013",2010-01-12 21:33:32,711.05
"2014",2010-01-12 21:33:33,281.8
"2015",2010-01-12 21:33:34,1869.25
"2016",2010-01-12 21:33:35,-1107.175
"2017",2010-01-12 21:33:36,2480.775
"2018",2010-01-12 21:33:37,-3632.425
"2019",2010-01-12 21:33:38,1806.225
"2020",2010-01-12 21:33:39,3419.275
"2021",2010-01-12 21:33:40,1914.025
"2022",2010-01-12 21:33:41,-3814.5
"2023",2010-01-12 21:33:42,1453.95
"2024",2010-01-12 21:33:43,2046.55
"2025",2010-01-12 21:33:44,541.275
"2026",2010-01-12 21:33:45,2168.3
"2027",2010-01-12 21:33:46,487.875
"2028",2010-01-12 21:33:47,-1047.7
"2029",2010-01-12 21:33:48,-1892.85
"2030",2010-01-12 21:33:49,2830.825
"2031",2010-01-12 21:33:50,2317.5
"2032",2010-01-12 21:33:51,197.575
"2033",2010-01-12 21:33:52,36.85
"2034",2010-01-12 21:33:53,-371.175
"2035",2010-01-12 21:33:54,76.9
"2036",2010-01-12 21:33:55,2822.625
"2037",2010-01-12 21:33:56,3186.925
"2038",2010-01-12 21:33:57,-2207.875
"2039",2010-01-12 21:33:58,385.85
"2040",2010-01-12 21:33:59,422.875
"2041",2010-01-12 21:34:00,-1256.85
"2042",2010-01-12 21:34:01,1407.7
"2043",2010-01-12 21:34:02,-1380.025
"2044",2010-01-12 21:34:03,4577.7
"2045",2010-01-12 21:34:04,-64.55
"2046",2010-01-12 21:34:05,-1565.15
"2047",2010-01-12 21:34:06,1162.825
"2048",2010-01-12 21:34:07,473.125
"2049",2010-01-12 21:34:08,1860.275
"2050",2010-01-12 21:34:09,-648.175
"2051",2010-01-12 21:34:10,301.4
"2052",2010-01-12 21:34:11,-1467.1
"2053",2010-01-12 21:34:12,-942.825
"2054",2010-01-12 21:34:13,3725.7
"2055",2010-01-12 21:34:14,370.2
"2056",2010-01-12 21:34:15,-1662.35
"2057",2010-01-12 21:34:16,650.55
"2058",2010-01-12 21:34:17,2911.45
"2059",2010-01-12 21:34:18,-2359.575
"2060",2010-01-12 21:34:19,3064.65
"2061",2010-01-12 21:34:20,-4051.575
"2062",2010-01-12 21:34:21,110.5
"2063",2010-01-12 21:34:22,4000.325
"2064",2010-01-12 21:34:23,-132.1
"2065",2010-01-12 21:34:24,-1273.1
"2066",2010-01-12 21:34:25,-1289.75
"2067",2010-01-12 21:34:26,3709.3
"2068",2010-01-12 21:34:27,-3258.225
"2069",2010-01-12 21:34:28,3254.25
"2070",2010-01-12 21:34:29,602.925
"2071",2010-01-12 21:34:30,-3090.35
"2072",2010-01-12 21:34:31,1462.55
"2073",2010-01-12 21:34:32,130.5
"2074",2010-01-12 21:34:33,1252.35
"2075",2010-01-12 21:34:34,-493.25
"2076",2010-01-12 21:34:35,33.675
"2077",2010-01-12 21:34:36,2759.65
"2078",2010-01-12 21:34:37,-2420.45
"2079",2010-01-12 21:34:38,-1538.3
"2080",2010-01-12 21:34:39,3450.525
"2081",2010-01-12 21:34:40,618.8
"2082",2010-01-12 21:34:41,-1687.075
"2083",2010-01-12 21:34:42,630.075
"2084",2010-01-12 21:34:43,-406.2
"2085",2010-01-12 21:34:44,850.75
"2086",2010-01-12 21:34:45,270.75
"2087",2010-01-12 21:34:46,1050.05
"2088",2010-01-12 21:34:47,2207.05
"2089",2010-01-12 21:34:48,-3183.05
"2090",2010-01-12 21:34:49,695.425
"2091",2010-01-12 21:34:50,3274.525
"2092",2010-01-12 21:34:51,-1594.125
"2093",2010-01-12 21:34:52,-585.475
"2094",2010-01-12 21:34:53,1622.85
"2095",2010-01-12 21:34:54,876.725
"2096",2010-01-12 21:34:55,-2017.85
"2097",2010-01-12 21:34:56,1144.475
"2098",2010-01-12 21:34:57,4401.875
"2099",2010-01-12 21:34:58,-1770.575
"2100",2010-01-12 21:34:59,-1811.525
"2101",2010-01-12 21:35:00,3866.05
"2102",2010-01-12 21:35:01,-96.05
"2103",2010-01-12 21:35:02,-1883.225
"2104",2010-01-12 21:35:03,2288.775
"2105",2010-01-12 21:35:04,3562.6
"2106",2010-01-12 21:35:05,-4225.7
"2107",2010-01-12 21:35:06,1497.9
"2108",2010-01-12 21:35:07,1525.775
"2109",2010-01-12 21:35:08,558.45
"2110",2010-01-12 21:35:09,-1275.875
"2111",2010-01-12 21:35:10,2851.35
"2112",2010-01-12 21:35:11,1521.125
"2113",2010-01-12 21:35:12,1035.375
"2114",2010-01-12 21:35:13,-1792.825
"2115",2010-01-12 21:35:14,-842.1
"2116",2010-01-12 21:35:15,3214.925
"2117",2010-01-12 21:35:16,-153.7
"2118",2010-01-12 21:35:17,-1032.275
"2119",2010-01-12 21:35:18,1236.75
"2120",2010-01-12 21:35:19,130.1
"2121",2010-01-12 21:35:20,972
"2122",2010-01-12 21:35:21,484
"2123",2010-01-12 21:35:22,-426.15
"2124",2010-01-12 21:35:23,2779.75
"2125",2010-01-12 21:35:24,1186.8
"2126",2010-01-12 21:35:25,-4595.6
"2127",2010-01-12 21:35:26,3661.725
"2128",2010-01-12 21:35:27,1390.75
"2129",2010-01-12 21:35:28,140.6
"2130",2010-01-12 21:35:29,-5994.925
"2131",2010-01-12 21:35:30,5461.85
"2132",2010-01-12 21:35:31,457.95
"2133",2010-01-12 21:35:32,1831.325
"2134",2010-01-12 21:35:33,-2244.65
"2135",2010-01-12 21:35:34,1232.525
"2136",2010-01-12 21:35:35,4424.05
"2137",2010-01-12 21:35:36,-4542.875
"2138",2010-01-12 21:35:37,-1081.65
"2139",2010-01-12 21:35:38,4550.225
"2140",2010-01-12 21:35:39,-2289.05
"2141",2010-01-12 21:35:40,1537.95
"2142",2010-01-12 21:35:41,1104.7
"2143",2010-01-12 21:35:42,-2122.975
"2144",2010-01-12 21:35:43,-22.25
"2145",2010-01-12 21:35:44,4075.075
"2146",2010-01-12 21:35:45,-735.475
"2147",2010-01-12 21:35:46,-265.525
"2148",2010-01-12 21:35:47,207.5
"2149",2010-01-12 21:35:48,-1126.9
"2150",2010-01-12 21:35:49,3309.4
"2151",2010-01-12 21:35:50,2096.525
"2152",2010-01-12 21:35:51,-5381.55
"2153",2010-01-12 21:35:52,1567.375
"2154",2010-01-12 21:35:53,943.125
"2155",2010-01-12 21:35:54,1773.225
"2156",2010-01-12 21:35:55,2578.9
"2157",2010-01-12 21:35:56,-1383.275
"2158",2010-01-12 21:35:57,-2202.475
"2159",2010-01-12 21:35:58,1513.15
"2160",2010-01-12 21:35:59,2933.675
"2161",2010-01-12 21:36:00,-289.075
"2162",2010-01-12 21:36:01,1278.725
"2163",2010-01-12 21:36:02,-4748.025
"2164",2010-01-12 21:36:03,4047.45
"2165",2010-01-12 21:36:04,2313.75
"2166",2010-01-12 21:36:05,1744.025
"2167",2010-01-12 21:36:06,-1149
"2168",2010-01-12 21:36:07,-372.225
"2169",2010-01-12 21:36:08,-1236.325
"2170",2010-01-12 21:36:09,228.2
"2171",2010-01-12 21:36:10,7195.525
"2172",2010-01-12 21:36:11,-478.525
"2173",2010-01-12 21:36:12,-4313.425
"2174",2010-01-12 21:36:13,-154.9
"2175",2010-01-12 21:36:14,5126.575
"2176",2010-01-12 21:36:15,-194.025
"2177",2010-01-12 21:36:16,1119.525
"2178",2010-01-12 21:36:17,1020.625
"2179",2010-01-12 21:36:18,-1938.225
"2180",2010-01-12 21:36:19,1776.8
"2181",2010-01-12 21:36:20,2422.475
"2182",2010-01-12 21:36:21,-1763.75
"2183",2010-01-12 21:36:22,1174.95
"2184",2010-01-12 21:36:23,1922.55
"2185",2010-01-12 21:36:24,-1698.9
"2186",2010-01-12 21:36:25,357.4
"2187",2010-01-12 21:36:26,2461.275
"2188",2010-01-12 21:36:27,1162.25
"2189",2010-01-12 21:36:28,717.55
"2190",2010-01-12 21:36:29,-456.725
"2191",2010-01-12 21:36:30,890.9
"2192",2010-01-12 21:36:31,-1364.225
"2193",2010-01-12 21:36:32,3225.9
"2194",2010-01-12 21:36:33,-61.55
"2195",2010-01-12 21:36:34,2573.275
"2196",2010-01-12 21:36:35,-2524.55
"2197",2010-01-12 21:36:36,2256.2
"2198",2010-01-12 21:36:37,-1481.175
"2199",2010-01-12 21:36:38,1392.175
"2200",2010-01-12 21:36:39,-774.05
"2201",2010-01-12 21:36:40,2540.2
"2202",2010-01-12 21:36:41,1670.925
"2203",2010-01-12 21:36:42,-2616.225
"2204",2010-01-12 21:36:43,-945.65
"2205",2010-01-12 21:36:44,4338.125
"2206",2010-01-12 21:36:45,2.35
"2207",2010-01-12 21:36:46,-1762.4
"2208",2010-01-12 21:36:47,2515.025
"2209",2010-01-12 21:36:48,-1730.425
"2210",2010-01-12 21:36:49,-446.525
"2211",2010-01-12 21:36:50,4323.65
"2212",2010-01-12 21:36:51,-1784.5
"2213",2010-01-12 21:36:52,-1310.725
"2214",2010-01-12 21:36:53,2079.875
"2215",2010-01-12 21:36:54,-933.25
"2216",2010-01-12 21:36:55,2219.475
"2217",2010-01-12 21:36:56,-1329.825
"2218",2010-01-12 21:36:57,-1880.85
"2219",2010-01-12 21:36:58,4320.5
"2220",2010-01-12 21:36:59,1436.15
"2221",2010-01-12 21:37:00,-5426.475
"2222",2010-01-12 21:37:01,2402.1
"2223",2010-01-12 21:37:02,1204.85
"2224",2010-01-12 21:37:03,1300.425
"2225",2010-01-12 21:37:04,-339.15
"2226",2010-01-12 21:37:05,-1191.725
"2227",2010-01-12 21:37:06,2967.75
"2228",2010-01-12 21:37:07,-3456.325
"2229",2010-01-12 21:37:08,1212.375
"2230",2010-01-12 21:37:09,3080.85
"2231",2010-01-12 21:37:10,1832.15
"2232",2010-01-12 21:37:11,-4832.1
"2233",2010-01-12 21:37:12,539.5
"2234",2010-01-12 21:37:13,2157.675
"2235",2010-01-12 21:37:14,101.1
"2236",2010-01-12 21:37:15,1594.325
"2237",2010-01-12 21:37:16,-539.425
"2238",2010-01-12 21:37:17,-1784.45
"2239",2010-01-12 21:37:18,4732.75
"2240",2010-01-12 21:37:19,-413.5
"2241",2010-01-12 21:37:20,-1482.225
"2242",2010-01-12 21:37:21,978.25
"2243",2010-01-12 21:37:22,2045
"2244",2010-01-12 21:37:23,198.525
"2245",2010-01-12 21:37:24,-1846.525
"2246",2010-01-12 21:37:25,77.525
"2247",2010-01-12 21:37:26,1590.55
"2248",2010-01-12 21:37:27,3591.275
"2249",2010-01-12 21:37:28,-1066.325
"2250",2010-01-12 21:37:29,-716.45
"2251",2010-01-12 21:37:30,-1305.25
"2252",2010-01-12 21:37:31,1684.125
"2253",2010-01-12 21:37:32,2890.525
"2254",2010-01-12 21:37:33,484.7
"2255",2010-01-12 21:37:34,-583.275
"2256",2010-01-12 21:37:35,-1599.2
"2257",2010-01-12 21:37:36,1766.85
"2258",2010-01-12 21:37:37,1487
"2259",2010-01-12 21:37:38,-516.5
"2260",2010-01-12 21:37:39,59.3
"2261",2010-01-12 21:37:40,1858.65
"2262",2010-01-12 21:37:41,1946.925
"2263",2010-01-12 21:37:42,-55.575
"2264",2010-01-12 21:37:43,-3298.525
"2265",2010-01-12 21:37:44,1067.475
"2266",2010-01-12 21:37:45,3052.9
"2267",2010-01-12 21:37:46,500.025
"2268",2010-01-12 21:37:47,-3755.6
"2269",2010-01-12 21:37:48,2743.425
"2270",2010-01-12 21:37:49,1483.05
"2271",2010-01-12 21:37:50,-632.275
"2272",2010-01-12 21:37:51,692.6
"2273",2010-01-12 21:37:52,2334.075
"2274",2010-01-12 21:37:53,-2504.1
"2275",2010-01-12 21:37:54,-1279.475
"2276",2010-01-12 21:37:55,4677.4
"2277",2010-01-12 21:37:56,-2456.725
"2278",2010-01-12 21:37:57,729.375
"2279",2010-01-12 21:37:58,-341.7
"2280",2010-01-12 21:37:59,384.85
"2281",2010-01-12 21:38:00,1964.55
"2282",2010-01-12 21:38:01,-706.85
"2283",2010-01-12 21:38:02,71.5
"2284",2010-01-12 21:38:03,1386.375
"2285",2010-01-12 21:38:04,-1860.775
"2286",2010-01-12 21:38:05,1344.775
"2287",2010-01-12 21:38:06,2932.825
"2288",2010-01-12 21:38:07,-5551.5
"2289",2010-01-12 21:38:08,1707.175
"2290",2010-01-12 21:38:09,4559.5
"2291",2010-01-12 21:38:10,-1170.65
"2292",2010-01-12 21:38:11,-2620.925
"2293",2010-01-12 21:38:12,-941.15
"2294",2010-01-12 21:38:13,7043.125
"2295",2010-01-12 21:38:14,-1388.05
"2296",2010-01-12 21:38:15,-2676.875
"2297",2010-01-12 21:38:16,224.9
"2298",2010-01-12 21:38:17,1587.475
"2299",2010-01-12 21:38:18,-430.55
"2300",2010-01-12 21:38:19,1269.25
"2301",2010-01-12 21:38:20,-913.875
"2302",2010-01-12 21:38:21,1119.175
"2303",2010-01-12 21:38:22,1022.8
"2304",2010-01-12 21:38:23,203.825
"2305",2010-01-12 21:38:24,-1234.45
"2306",2010-01-12 21:38:25,1156.4
"2307",2010-01-12 21:38:26,2377.15
"2308",2010-01-12 21:38:27,-2222.35
"2309",2010-01-12 21:38:28,2270.425
"2310",2010-01-12 21:38:29,-1454.95
"2311",2010-01-12 21:38:30,478.1
"2312",2010-01-12 21:38:31,750.6
"2313",2010-01-12 21:38:32,1912
"2314",2010-01-12 21:38:33,-879.75
"2315",2010-01-12 21:38:34,-2384.025
"2316",2010-01-12 21:38:35,661.7
"2317",2010-01-12 21:38:36,3920.525
"2318",2010-01-12 21:38:37,1734.6
"2319",2010-01-12 21:38:38,-114.9
"2320",2010-01-12 21:38:39,-4027.9
"2321",2010-01-12 21:38:40,-260.825
"2322",2010-01-12 21:38:41,6168.9
"2323",2010-01-12 21:38:42,-1183
"2324",2010-01-12 21:38:43,-684.775
"2325",2010-01-12 21:38:44,-3139.45
"2326",2010-01-12 21:38:45,1255.225
"2327",2010-01-12 21:38:46,5227.4
"2328",2010-01-12 21:38:47,-753.6
"2329",2010-01-12 21:38:48,-3409.625
"2330",2010-01-12 21:38:49,1383.2
"2331",2010-01-12 21:38:50,3277.375
"2332",2010-01-12 21:38:51,3827.875
"2333",2010-01-12 21:38:52,-6758.125
"2334",2010-01-12 21:38:53,-382.725
"2335",2010-01-12 21:38:54,4591.275
"2336",2010-01-12 21:38:55,985.85
"2337",2010-01-12 21:38:56,-3220.2
"2338",2010-01-12 21:38:57,680.275
"2339",2010-01-12 21:38:58,3325.975
"2340",2010-01-12 21:38:59,-1058.45
"2341",2010-01-12 21:39:00,353.575
"2342",2010-01-12 21:39:01,1872.35
"2343",2010-01-12 21:39:02,-1294.875
"2344",2010-01-12 21:39:03,-964.45
"2345",2010-01-12 21:39:04,1777.15
"2346",2010-01-12 21:39:05,1607.125
"2347",2010-01-12 21:39:06,226.525
"2348",2010-01-12 21:39:07,-1615.675
"2349",2010-01-12 21:39:08,718.775
"2350",2010-01-12 21:39:09,903.25
"2351",2010-01-12 21:39:10,1403.875
"2352",2010-01-12 21:39:11,608.3
"2353",2010-01-12 21:39:12,905.75
"2354",2010-01-12 21:39:13,-1607.4
